Источник трафика;Площадка;Страна;Визиты;Посетители;Коэффициент отказов;Среднее время на сайте, сек;Целевые посетители (Переход в Telegram);Целевые посетители (Переход в WhatsApp);Целевые посетители (Автоцель: клик по email);Целевые посетители (Отправка формы (go to thank-you-page));Целевые посетители (Клик кнопки Звонок);Целевые посетители (Клик номера телефона (footer));Total goals;Junk source
Переходы по рекламе;com.smallbell.Antistress.mi;Кыргызстан;5.0;4.0;0.0;147.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;ok
Переходы по рекламе;com.tvf.anti.stress.relaxing.mini.games;;5.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.vkontakte.android;Россия;5.0;5.0;0.0;33.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.yg.toys.games;Узбекистан;5.0;5.0;0.0;376.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;dsp-xiaomi.yandex.ru;Россия;5.0;5.0;0.2;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;fabricators.ru;Россия;5.0;4.0;0.0;318.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;ok
Переходы по рекламе;game.yandex.ru;Туркменистан;5.0;5.0;0.6;9.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;io.supercent.linkedcubic;Казахстан;5.0;5.0;0.8;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;m.images.yandex.ru;;5.0;5.0;0.6;11.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;m.video.yandex.ru;Казахстан;5.0;5.0;0.2;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;mirtesen.ru;Таджикистан;5.0;4.0;0.2;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;puzzle.yarn.fever.unravel.puzzle;Азербайджан;5.0;1.0;0.2;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;spider.solitaire.card.games.free.no.ads.klondike.solitare.patience.king;Казахстан;5.0;5.0;0.6;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;teskin.jewels.planet;Узбекистан;5.0;3.0;0.4;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;www.kinoafisha.spb.ru;Узбекистан;5.0;5.0;0.4;9.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.action.cute.cat.flip;Казахстан;6.0;5.0;0.16666666666666663;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.alexp.eyemix;Казахстан;6.0;4.0;0.16666666666666663;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.block.juggle;Беларусь;6.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.fpl.taxipick;Узбекистан;6.0;4.0;0.8333333333333335;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.gamepark.vehicle.simulator.driving.games;Казахстан;6.0;5.0;0.0;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.halfbrick.dantheman;Казахстан;6.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.hotplay.petexplosion;Кыргызстан;6.0;5.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.openmygame.games.android.fillwordsoffline;Беларусь;6.0;5.0;0.33333333333333326;92.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.openmygame.games.android.wordpizza;;6.0;6.0;0.16666666666666663;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.outfit7.mytalkingtom2.2;Узбекистан;6.0;6.0;0.8333333333333335;69.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.outfit7.talkingtomgoldrun;;6.0;6.0;0.8333333333333335;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.pixel.art.coloring.color.number;Беларусь;6.0;6.0;0.5;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.playflix.kick.breakragdoll.games;Казахстан;6.0;5.0;0.5;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.pronetis.ironball2;Беларусь;6.0;5.0;0.8333333333333335;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.stellajoy.jigsawsolitaire;Азербайджан;6.0;1.0;0.16666666666666663;194.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;dsp-opera-exchange.yandex.ru;Беларусь;6.0;6.0;0.8333333333333335;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;dsp-xiaomi.yandex.ru;Казахстан;6.0;6.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;dzen.ru;Казахстан;6.0;5.0;0.33333333333333326;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;images.yandex.ru;Россия;6.0;6.0;0.16666666666666663;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;m.games.yandex.ru;Узбекистан;6.0;6.0;0.6666666666666665;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;news.mail.ru;Узбекистан;6.0;6.0;0.33333333333333326;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;ru.yandex.yandexmaps;Россия;6.0;1.0;0.33333333333333326;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;tengrinews.kz;Казахстан;6.0;6.0;0.33333333333333326;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;vfokuse.mail.ru;Узбекистан;6.0;6.0;0.33333333333333326;14.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;www.ixbt.com;Узбекистан;6.0;6.0;0.16666666666666663;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;ya.ru;Россия;6.0;5.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;zamin.uz;Узбекистан;6.0;6.0;0.33333333333333326;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
;;Таджикистан;6.0;6.0;0.8333333333333335;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;av.by;Беларусь;7.0;1.0;0.5714285714285714;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;cct.clever.courageous.treasure;Узбекистан;7.0;3.0;0.42857142857142855;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.actopolus.pixeldudesandbox;Казахстан;7.0;5.0;0.42857142857142855;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.bigcake.android.bpdaily.huawei;Казахстан;7.0;5.0;0.5714285714285714;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.cutefun.linktiles.ru;Узбекистан;7.0;2.0;0.14285714285714285;266.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.dancing.smash.hop.game.tiles.circles.beat.piano.beatracing;Казахстан;7.0;5.0;0.0;98.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.gamepark.cop.simulator.police.games;Азербайджан;7.0;1.0;0.0;175.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.goods.sorting.games.triple.match3d.puzzle;Казахстан;7.0;4.0;0.7142857142857143;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.hotplay.petexplosion;Узбекистан;7.0;7.0;0.2857142857142857;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.kiloo.subwaysurf;Кыргызстан;7.0;5.0;0.42857142857142855;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.krafts.building.k;Кыргызстан;7.0;3.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.no1ornothing.bloom.tile.match.puzzle;Казахстан;7.0;1.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.openmygame.magicwordsearch;Россия;7.0;6.0;0.42857142857142855;134.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.outfit7.herodash;Казахстан;7.0;5.0;0.14285714285714285;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.outfit7.mytalkingangela2;Азербайджан;7.0;6.0;0.8571428571428571;5.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.pd.vehiclemasters;Узбекистан;7.0;5.0;0.14285714285714285;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.pronetis.ironball2;Узбекистан;7.0;7.0;0.8571428571428571;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.sh.fidget.toys.mini.relaxing.antistress.games;Таджикистан;7.0;5.0;0.14285714285714285;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.zm.nuts;Беларусь;7.0;3.0;0.14285714285714285;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;dsp-inneractive.yandex.ru;Армения;7.0;7.0;0.2857142857142857;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;dsp-mintagral.yandex.ru;Армения;7.0;4.0;0.0;155.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;dsp-mintagral.yandex.ru;Молдова;7.0;7.0;0.0;62.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;dsp-unityads.yandex.ru;Узбекистан;7.0;6.0;0.5714285714285714;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;finance.mail.ru;Узбекистан;7.0;7.0;0.2857142857142857;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;org.aastudio.games.longnards;Казахстан;7.0;7.0;0.8571428571428571;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;sport.mail.ru;Узбекистан;7.0;7.0;0.2857142857142857;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;teskin.jewels.planet;Беларусь;7.0;6.0;0.2857142857142857;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;www.kinoafisha.spb.ru;Кыргызстан;7.0;7.0;0.0;23.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.fungames.blockcraft;Азербайджан;8.0;8.0;0.5;31.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;ok
Переходы по рекламе;com.gamepark.vehicle.simulator.driving.games;Узбекистан;8.0;6.0;0.5;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.outfit7.mytalkingtom2;Россия;8.0;8.0;0.5;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.outfit7.talkingtomgoldrun;Кыргызстан;8.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.pixel.art.coloring.color.number;Россия;8.0;8.0;0.875;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.robtopx.geometryjumplite;Казахстан;8.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.sh.fidget.toys.mini.relaxing.antistress.games;;8.0;7.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.sh.fidget.toys.mini.relaxing.antistress.games;Узбекистан;8.0;7.0;0.0;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.starplay.spider.fighter.openworld;Казахстан;8.0;7.0;0.625;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.wood.bolt.wordle.screw.nuts.puzzle;Россия;8.0;8.0;0.75;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;dygame.playerpartyminigames.mi;Кыргызстан;8.0;2.0;0.0;254.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;easy.sudoku.puzzle.solver.free;Казахстан;8.0;3.0;0.25;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;;Китай;9.0;2.0;0.2222222222222222;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;;Туркменистан;9.0;4.0;0.1111111111111111;219.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;beetles.puzzle.solitaire;Россия;9.0;7.0;0.4444444444444444;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.blockpuzzle.us.ios;Россия;9.0;8.0;0.1111111111111111;252.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.flyingwhalegames.carout;Россия;9.0;5.0;0.5555555555555556;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.tapcolor.color.coloring.number.paint.free;Казахстан;9.0;1.0;0.1111111111111111;175.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.uc.minigame.relax;Узбекистан;9.0;6.0;0.4444444444444444;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.zm.nuts;Россия;9.0;4.0;0.2222222222222222;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;hypergames.top;Узбекистан;9.0;7.0;0.4444444444444444;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;m.pogoda.yandex.ru;Узбекистан;9.0;8.0;0.33333333333333326;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;puzzle.blockpuzzle.cube.relax;Казахстан;9.0;6.0;0.4444444444444444;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
;;Россия;9.0;9.0;0.8888888888888888;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
;;Узбекистан;9.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.Garawell.BridgeRace;Кыргызстан;10.0;9.0;0.7;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.dig.deep;Казахстан;10.0;5.0;0.1;249.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.gtsy.annoying.punch.game;Казахстан;10.0;10.0;0.1;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.ls.teeth.dentalcare.teethdoctor.dentist.hospital.game;Казахстан;10.0;7.0;0.4;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.pin.screw.color.nuts.bolts.spin.free.game;Казахстан;10.0;8.0;0.6;123.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;mail.ru;Азербайджан;10.0;10.0;0.2;23.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;mail.ru;Кыргызстан;10.0;10.0;0.1;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;pogoda.yandex.ru;Россия;10.0;4.0;0.1;19.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;ok
Переходы из поисковых систем;;Беларусь;11.0;6.0;0.18181818181818182;78.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;ok
Переходы по рекламе;com.Polystation.BuildABabe;Казахстан;11.0;10.0;0.8181818181818182;13.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.actopolus.PixelDudeSandbox;Казахстан;11.0;4.0;0.45454545454545453;12.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.csasecurity.app;Узбекистан;11.0;8.0;0.5454545454545454;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.evrika.word.master;Казахстан;11.0;2.0;0.09090909090909091;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.gamovation.tileclub;Россия;11.0;10.0;0.18181818181818182;228.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.gps.draw.flag.coloring.games;Азербайджан;11.0;7.0;0.18181818181818182;162.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.mi.globalbrowser;Казахстан;11.0;11.0;0.36363636363636365;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.outfit7.mytalkingtomfree;Таджикистан;11.0;11.0;0.5454545454545454;13.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;ok
Переходы по рекламе;solitaire.patience.card.games.klondike.free;Казахстан;11.0;10.0;0.9090909090909091;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Прямые заходы;;Грузия;12.0;5.0;0.25;223.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.block.juggle;Таджикистан;12.0;11.0;0.8333333333333335;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.fgcos.scanwords;Казахстан;12.0;1.0;0.25;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.oakever.tiletrip;Беларусь;12.0;7.0;0.41666666666666674;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.zm.watersort;Казахстан;12.0;8.0;0.8333333333333335;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;dsp-opera-exchange.yandex.ru;Казахстан;12.0;12.0;0.5833333333333334;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;dsp-unityads.yandex.ru;;12.0;12.0;0.6666666666666665;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;dsp.yandex.ru;Азербайджан;12.0;10.0;0.33333333333333326;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;beetles.puzzle.solitaire;Казахстан;13.0;7.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.fungames.blockcraft;;13.0;13.0;0.6923076923076923;135.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;ok
Переходы по рекламе;com.lenovo.anyshare.gps;Таджикистан;13.0;7.0;0.3846153846153847;15.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.mini.fashion.makeover.makeupgames;Узбекистан;13.0;1.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.openmygame.games.android.wordpizza;Беларусь;13.0;11.0;0.3846153846153847;108.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.vitastudio.mahjong;Узбекистан;13.0;11.0;0.3846153846153847;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;dsp-betweenx.yandex.ru;Россия;13.0;13.0;0.46153846153846156;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;dsp-opera-exchange.yandex.ru;;13.0;12.0;0.3846153846153847;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;mail.ru;Россия;13.0;11.0;0.15384615384615385;87.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;pogoda.mail.ru;Узбекистан;13.0;13.0;0.46153846153846156;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;;Вьетнам;14.0;14.0;0.35714285714285715;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.gps.draw.flag.coloring.games;Узбекистан;14.0;12.0;0.07142857142857142;54.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.outfit7.mytalkingtom2;Таджикистан;14.0;12.0;0.7142857142857143;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.robtopx.geometryjumplite;Кыргызстан;14.0;13.0;0.9285714285714286;12.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.uc.minigame.relax;Казахстан;14.0;13.0;0.21428571428571427;163.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.vitastudio.mahjong;Беларусь;14.0;13.0;0.5714285714285714;86.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.yg.mini.games;Узбекистан;14.0;11.0;0.5714285714285714;6.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;teskin.jewels.planet;Россия;14.0;10.0;0.07142857142857142;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Прямые заходы;;Германия;15.0;15.0;0.8666666666666667;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.block.juggle;Азербайджан;15.0;14.0;0.9333333333333332;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.openmygame.games.android.wordpizza;Россия;15.0;8.0;0.6;253.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;game.yandex.ru;Россия;15.0;7.0;0.13333333333333333;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;kidultlovin.word.zen;Россия;15.0;11.0;0.26666666666666666;105.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;video.yandex.ru;Россия;15.0;10.0;0.2;65.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;com.block.juggle;Россия;16.0;12.0;0.875;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.csasecurity.app;Кыргызстан;16.0;5.0;0.0625;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.lenovo.anyshare.gps;Узбекистан;16.0;12.0;0.3125;257.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;dsp-ironsource.yandex.ru;Россия;16.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.pronetis.ironball2;Казахстан;17.0;13.0;0.7058823529411765;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;dsp.yandex.ru;Таджикистан;17.0;17.0;0.4705882352941176;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;game.yandex.ru;;17.0;16.0;0.4705882352941176;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы из поисковых систем;;Аргентина;18.0;8.0;0.0;209.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.csasecurity.app;Казахстан;18.0;11.0;0.4444444444444444;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;com.fungames.blockcraft;Узбекистан;18.0;18.0;0.8888888888888888;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.outfit7.mytalkingtomfriends;Казахстан;18.0;14.0;0.2777777777777778;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
Переходы по рекламе;com.outfit7.talkingtomgoldrun;Казахстан;18.0;13.0;0.33333333333333326;17.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;ok
Переходы по рекламе;onet.tile.match.puzzle.android;Казахстан;18.0;11.0;0.6111111111111112;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;junk
Переходы по рекламе;win.mail.ru;Россия;18.0;12.0;0.1111111111111111;166.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;ok
Прямые заходы;;Китай;19.0;19.0;0.15789473684210525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ok
